bad,loan,mortdue,value,reason,job,yoj,derog,delinq,clage,ninq,clno,debtinc
0.0,11900.0,117550.0,144178.0,DebtCon,ProfEx,15.0,,1.0,170.95,1.0,32.0,29.1
1.0,11900.0,58104.0,77870.0,HomeImp,Other,7.0,0.0,0.0,69.43,1.0,19.0,
1.0,11900.0,52814.0,72000.0,DebtCon,Other,12.0,0.0,0.0,123.6,0.0,20.0,
0.0,11900.0,34222.0,59948.0,DebtCon,Office,24.0,0.0,0.0,228.08,1.0,29.0,25.729
0.0,11900.0,26601.0,52544.0,HomeImp,Other,0.0,0.0,0.0,240.69,0.0,11.0,40.776
0.0,11900.0,81849.0,105403.0,HomeImp,ProfEx,5.0,0.0,1.0,82.64,1.0,34.0,36.506
1.0,11900.0,29822.0,48574.0,DebtCon,Office,13.0,0.0,0.0,132.4,0.0,4.0,36.611
0.0,11900.0,201264.0,227295.0,HomeImp,ProfEx,10.0,0.0,0.0,239.74,0.0,22.0,33.776
0.0,11900.0,97506.0,110902.0,DebtCon,Other,17.0,0.0,1.0,196.57,2.0,15.0,37.999
0.0,11900.0,89595.0,107895.0,HomeImp,Mgr,9.0,0.0,0.0,250.47,0.0,24.0,30.305
1.0,11900.0,63833.0,,DebtCon,Other,3.0,,,,,,40.933
0.0,11900.0,78959.0,104371.0,DebtCon,Mgr,1.0,0.0,0.0,79.08,1.0,23.0,40.024
0.0,11900.0,83877.0,208924.0,HomeImp,Self,15.0,0.0,0.0,12.75,,7.0,18.25
0.0,11900.0,114329.0,143915.0,DebtCon,ProfEx,15.0,,1.0,185.57,0.0,32.0,28.978
0.0,11900.0,81318.0,105454.0,HomeImp,ProfEx,6.0,0.0,0.0,92.14,1.0,33.0,37.526
0.0,11900.0,61094.0,74842.0,,Other,12.0,0.0,0.0,250.2,0.0,26.0,29.735
0.0,12000.0,84172.0,123415.0,DebtCon,Office,9.0,0.0,0.0,139.02,1.0,21.0,38.583
0.0,12000.0,83560.0,126479.0,HomeImp,Other,8.0,,,,,,38.928
0.0,12000.0,63019.0,74204.0,DebtCon,Office,6.0,0.0,0.0,98.59,2.0,14.0,24.49
0.0,12000.0,41182.0,59947.0,HomeImp,Other,23.0,0.0,0.0,118.18,0.0,22.0,37.131
0.0,12000.0,57371.0,69076.0,DebtCon,Mgr,10.0,1.0,0.0,83.25,1.0,19.0,29.632
0.0,12000.0,76799.0,83864.0,DebtCon,Mgr,8.0,0.0,0.0,102.2,0.0,22.0,27.172
0.0,12000.0,35028.0,55079.0,HomeImp,Other,23.0,0.0,1.0,108.63,0.0,23.0,40.797
0.0,12000.0,30777.0,43157.0,DebtCon,Other,8.0,,0.0,151.7,7.0,28.0,38.178
0.0,12000.0,7804.0,65395.0,HomeImp,Other,8.0,2.0,0.0,347.12,0.0,21.0,16.816
0.0,12000.0,38130.0,68707.0,DebtCon,Office,23.0,0.0,0.0,234.89,1.0,29.0,26.301
0.0,12000.0,15756.0,53079.0,HomeImp,Office,23.0,0.0,0.0,259.56,0.0,20.0,29.397
1.0,12000.0,50581.0,70171.0,HomeImp,Other,,0.0,2.0,206.32,1.0,12.0,29.843
0.0,12000.0,69796.0,93757.0,DebtCon,Office,16.0,0.0,1.0,91.43,0.0,8.0,24.459
0.0,12000.0,102109.0,121229.0,DebtCon,,2.0,0.0,0.0,104.48,0.0,25.0,34.767
0.0,12000.0,79844.0,98139.0,HomeImp,ProfEx,8.0,0.0,0.0,156.95,0.0,34.0,31.7
1.0,12000.0,76345.0,89036.0,HomeImp,Other,8.0,0.0,0.0,91.97,1.0,19.0,50.173
0.0,12000.0,35721.0,52938.0,HomeImp,Other,23.0,0.0,1.0,125.93,0.0,22.0,38.627
0.0,12000.0,72786.0,84595.0,DebtCon,Office,4.0,2.0,2.0,198.77,3.0,30.0,38.09
1.0,12000.0,42000.0,60000.0,DebtCon,Other,4.0,1.0,2.0,145.53,0.0,23.0,
1.0,12000.0,69000.0,92900.0,HomeImp,ProfEx,2.0,0.0,0.0,115.9,0.0,15.0,
1.0,12000.0,74427.0,96270.0,DebtCon,Other,18.0,0.0,1.0,169.73,2.0,40.0,
1.0,12000.0,,,HomeImp,Other,3.0,0.0,2.0,213.67,1.0,15.0,
0.0,12000.0,43000.0,64000.0,DebtCon,Other,1.0,0.0,0.0,262.97,0.0,21.0,
0.0,12000.0,96000.0,135000.0,HomeImp,ProfEx,14.0,0.0,0.0,126.8,5.0,22.0,
0.0,12000.0,46000.0,60200.0,DebtCon,Other,4.0,0.0,0.0,176.5,0.0,14.0,
0.0,12000.0,87000.0,101200.0,DebtCon,Sales,13.0,,2.0,151.13,1.0,18.0,
0.0,12000.0,98000.0,123385.0,HomeImp,ProfEx,10.0,0.0,0.0,170.43,3.0,32.0,
0.0,12000.0,76187.0,93100.0,DebtCon,Other,0.5,0.0,0.0,144.07,0.0,23.0,
0.0,12000.0,73000.0,94900.0,DebtCon,ProfEx,9.0,3.0,0.0,189.7,1.0,30.0,
0.0,12000.0,150000.0,175065.0,DebtCon,ProfEx,7.0,,1.0,206.67,4.0,26.0,
0.0,12000.0,29600.0,61250.0,DebtCon,ProfEx,7.5,0.0,0.0,264.8,1.0,16.0,
0.0,12000.0,,63000.0,,,0.0,0.0,0.0,,0.0,0.0,
0.0,12000.0,94000.0,112125.0,HomeImp,Office,2.0,0.0,0.0,143.03,1.0,22.0,
0.0,12000.0,72000.0,106000.0,DebtCon,Other,6.0,0.0,0.0,78.07,2.0,14.0,
0.0,12000.0,42482.0,67800.0,DebtCon,ProfEx,19.0,0.0,0.0,199.9,0.0,16.0,
0.0,12000.0,53800.0,80000.0,DebtCon,Other,0.3,0.0,0.0,124.77,4.0,11.0,
0.0,12000.0,88000.0,118750.0,HomeImp,Mgr,3.0,0.0,3.0,153.5,0.0,26.0,
0.0,12000.0,44000.0,59500.0,DebtCon,Other,3.7,0.0,0.0,172.5,0.0,14.0,
0.0,12000.0,81000.0,105250.0,DebtCon,ProfEx,9.0,0.0,0.0,200.9,2.0,37.0,
0.0,12000.0,36346.0,54000.0,DebtCon,Other,,0.0,0.0,114.67,2.0,19.0,
0.0,12000.0,81000.0,99000.0,HomeImp,Other,20.0,0.0,0.0,136.0,4.0,24.0,
0.0,12000.0,64000.0,80000.0,DebtCon,Other,2.0,0.0,0.0,239.53,3.0,26.0,
1.0,12000.0,,87000.0,DebtCon,Other,13.0,,,,,,
0.0,12000.0,85039.0,111100.0,DebtCon,ProfEx,0.2,1.0,2.0,144.07,1.0,34.0,
0.0,12000.0,87000.0,113850.0,DebtCon,Office,11.0,0.0,0.0,216.13,0.0,12.0,
1.0,12000.0,,,HomeImp,Other,19.0,0.0,8.0,195.83,0.0,13.0,
1.0,12000.0,75373.0,102602.0,HomeImp,Other,6.0,2.0,0.0,99.37,0.0,21.0,
1.0,12000.0,36000.0,51900.0,DebtCon,Other,0.1,0.0,0.0,247.5,1.0,10.0,
1.0,12000.0,114390.0,132800.0,DebtCon,Mgr,10.0,0.0,0.0,95.73,0.0,25.0,
1.0,12000.0,28298.0,72000.0,DebtCon,Other,8.0,,,105.5,2.0,22.0,
1.0,12000.0,118000.0,139350.0,HomeImp,ProfEx,2.0,0.0,0.0,153.17,2.0,17.0,
1.0,12000.0,87917.0,,,Other,12.9,0.0,1.0,71.0,0.0,12.0,
1.0,12000.0,58730.0,80000.0,DebtCon,Office,10.0,,4.0,123.1,3.0,25.0,
1.0,12000.0,59099.0,82000.0,DebtCon,Other,10.0,0.0,2.0,219.13,0.0,33.0,
1.0,12000.0,15231.0,42845.01,DebtCon,Office,6.5,0.0,1.0,65.97,2.0,18.0,
1.0,12000.0,48786.0,89800.0,HomeImp,ProfEx,29.9,0.0,5.0,220.13,1.0,16.0,
1.0,12000.0,74265.0,91000.0,HomeImp,Other,7.0,1.0,0.0,137.0,0.0,3.0,
1.0,12000.0,42000.0,58000.0,DebtCon,Other,5.0,0.0,1.0,113.63,1.0,18.0,
0.0,12000.0,76674.0,97936.0,DebtCon,Mgr,5.0,0.0,0.0,147.91,2.0,27.0,41.226
1.0,12000.0,54257.0,82764.0,,Other,14.0,1.0,1.0,188.34,2.0,31.0,38.943
0.0,12000.0,36072.0,62960.0,DebtCon,ProfEx,8.0,0.0,0.0,288.53,0.0,16.0,22.423
0.0,12000.0,97650.0,115931.0,DebtCon,ProfEx,11.0,0.0,0.0,199.83,1.0,17.0,34.388
0.0,12000.0,,67446.0,HomeImp,Other,,0.0,0.0,356.93,0.0,7.0,37.934
0.0,12000.0,88210.0,114224.0,DebtCon,ProfEx,8.0,0.0,0.0,203.47,1.0,36.0,41.573
0.0,12000.0,84191.0,100654.0,HomeImp,ProfEx,0.0,0.0,0.0,79.68,1.0,20.0,33.773
0.0,12000.0,63589.0,75959.0,HomeImp,Office,14.0,1.0,0.0,253.62,1.0,31.0,43.16
1.0,12000.0,,33879.0,DebtCon,Other,,1.0,0.0,121.38,0.0,4.0,39.695
1.0,12000.0,48189.0,53969.0,DebtCon,Other,5.0,0.0,0.0,276.38,0.0,18.0,65.495
0.0,12000.0,98428.0,114820.0,DebtCon,Other,16.0,0.0,1.0,188.15,2.0,15.0,36.738
0.0,12100.0,56335.0,86648.0,HomeImp,Other,17.0,0.0,0.0,206.25,0.0,17.0,35.128
0.0,12100.0,48622.0,83158.0,HomeImp,Other,4.0,0.0,2.0,191.57,0.0,12.0,29.204
0.0,12100.0,58556.0,76724.0,HomeImp,Other,3.0,0.0,1.0,234.66,1.0,16.0,37.639
1.0,12100.0,186062.0,227171.0,HomeImp,ProfEx,0.0,0.0,0.0,67.78,,4.0,26.991
0.0,12100.0,13218.0,82386.0,DebtCon,Other,7.0,0.0,0.0,262.39,0.0,14.0,18.43
0.0,12100.0,96439.0,126328.0,HomeImp,Mgr,3.0,0.0,3.0,156.32,0.0,26.0,39.279
0.0,12100.0,44484.0,64398.0,DebtCon,Other,3.0,0.0,0.0,263.04,0.0,20.0,28.804
1.0,12100.0,29097.0,72647.0,DebtCon,Other,8.0,,,109.51,1.0,22.0,45.305
0.0,12100.0,90917.0,102400.0,DebtCon,Sales,11.0,,2.0,159.87,0.0,17.0,33.454
0.0,12100.0,50100.0,66410.0,DebtCon,Other,3.0,0.0,0.0,176.01,0.0,14.0,28.549
0.0,12100.0,68941.0,75029.0,HomeImp,Office,14.0,0.0,0.0,254.19,0.0,31.0,43.898
0.0,12100.0,50150.0,65565.0,DebtCon,Other,4.0,0.0,0.0,166.23,0.0,13.0,26.644
0.0,12100.0,50973.0,74183.0,DebtCon,Mgr,6.0,,,122.69,,24.0,41.128
1.0,12100.0,22000.0,38750.0,DebtCon,Other,0.8,0.0,0.0,167.4,1.0,17.0,
0.0,12100.0,12000.0,33938.0,DebtCon,Mgr,9.0,0.0,0.0,118.77,0.0,11.0,
0.0,12100.0,31400.0,48000.0,DebtCon,Other,6.0,1.0,0.0,107.53,2.0,16.0,
1.0,12100.0,67000.0,79100.0,DebtCon,Mgr,5.0,0.0,0.0,155.2,1.0,32.0,
0.0,12100.0,67927.0,94126.0,DebtCon,Other,2.0,0.0,0.0,35.54,2.0,3.0,38.848
0.0,12100.0,,72731.0,,,0.0,0.0,0.0,,0.0,0.0,0.72
0.0,12100.0,74594.0,90555.0,DebtCon,Mgr,4.0,0.0,0.0,123.78,2.0,27.0,41.635
0.0,12100.0,83557.0,98881.0,HomeImp,ProfEx,6.0,0.0,0.0,102.23,1.0,26.0,25.783
0.0,12100.0,61868.0,66874.0,HomeImp,Other,30.0,0.0,3.0,170.44,0.0,23.0,37.915
0.0,12100.0,46152.0,72773.0,DebtCon,Other,0.0,0.0,0.0,270.49,0.0,20.0,29.495
0.0,12100.0,97185.0,113004.0,DebtCon,Other,13.0,0.0,0.0,202.62,2.0,15.0,37.717
0.0,12100.0,105104.0,144712.0,HomeImp,ProfEx,13.0,0.0,0.0,129.52,5.0,22.0,37.414
0.0,12100.0,71060.0,79744.0,DebtCon,Other,3.0,,,179.87,,35.0,29.894
0.0,12100.0,85121.0,113744.0,DebtCon,ProfEx,0.0,0.0,2.0,139.49,0.0,34.0,33.943
0.0,12100.0,28193.0,34705.0,DebtCon,Other,0.0,,,,,,37.618
0.0,12100.0,18728.0,34443.0,DebtCon,Mgr,9.0,0.0,0.0,117.65,0.0,10.0,21.59
0.0,12100.0,55147.0,72553.0,DebtCon,Other,0.0,0.0,0.0,229.41,0.0,10.0,35.868
0.0,12100.0,48149.0,74539.0,DebtCon,ProfEx,17.0,0.0,0.0,200.03,0.0,15.0,23.131
0.0,12200.0,61929.0,83102.0,HomeImp,Office,14.0,0.0,0.0,238.52,1.0,32.0,44.45
0.0,12200.0,110088.0,137794.0,DebtCon,ProfEx,3.0,0.0,0.0,251.15,1.0,46.0,33.517
0.0,12200.0,57785.0,72971.0,DebtCon,Other,2.0,0.0,0.0,166.9,1.0,16.0,34.71
0.0,12200.0,67474.0,88473.0,DebtCon,Other,2.0,0.0,0.0,234.78,3.0,26.0,29.097
0.0,12200.0,136866.0,162906.0,HomeImp,ProfEx,4.0,0.0,0.0,427.92,0.0,43.0,30.182
0.0,12200.0,80336.0,102618.0,HomeImp,ProfEx,2.0,0.0,0.0,79.73,2.0,19.0,34.405
1.0,12200.0,97000.0,109800.0,HomeImp,ProfEx,5.0,0.0,0.0,152.13,3.0,33.0,
0.0,12200.0,91000.0,114053.0,DebtCon,Other,11.0,0.0,0.0,173.5,0.0,27.0,
0.0,12200.0,206613.0,232176.0,HomeImp,ProfEx,10.0,0.0,1.0,237.32,0.0,22.0,30.689
0.0,12200.0,45095.0,64736.0,DebtCon,Other,9.0,0.0,0.0,249.67,0.0,18.0,31.635
0.0,12200.0,70722.0,81760.0,DebtCon,Other,0.0,0.0,0.0,219.79,3.0,26.0,30.277
0.0,12200.0,199232.0,229929.0,HomeImp,ProfEx,11.0,0.0,0.0,223.44,0.0,21.0,31.37
0.0,12200.0,82904.0,125057.0,DebtCon,Office,8.0,0.0,0.0,131.66,1.0,21.0,37.273
0.0,12200.0,61302.0,90873.0,DebtCon,Other,2.0,0.0,0.0,35.97,1.0,4.0,39.974
0.0,12200.0,27118.0,87982.0,HomeImp,ProfEx,19.0,0.0,0.0,232.24,0.0,11.0,25.235
1.0,12200.0,53242.0,70400.0,DebtCon,Other,14.0,0.0,0.0,169.93,0.0,18.0,34.629
0.0,12200.0,57112.0,76050.0,DebtCon,Other,1.0,0.0,0.0,235.23,0.0,9.0,35.113
0.0,12200.0,90154.0,110479.0,DebtCon,ProfEx,9.0,0.0,0.0,196.93,2.0,37.0,43.189
0.0,12200.0,86775.0,111572.0,DebtCon,ProfEx,0.0,1.0,1.0,138.61,1.0,33.0,34.352
0.0,12300.0,79838.0,85209.0,DebtCon,ProfEx,8.0,0.0,0.0,173.84,0.0,11.0,37.824
0.0,12300.0,114035.0,137208.0,DebtCon,ProfEx,15.0,,1.0,173.71,0.0,33.0,32.056
0.0,12300.0,89333.0,106107.0,HomeImp,Other,19.0,0.0,0.0,120.26,3.0,24.0,28.775
1.0,12300.0,24552.0,48278.0,DebtCon,Other,0.0,0.0,0.0,171.08,0.0,16.0,29.3
0.0,12300.0,61253.0,85825.0,DebtCon,Sales,5.0,0.0,0.0,130.03,0.0,34.0,27.203
0.0,12300.0,152107.0,179793.0,DebtCon,ProfEx,7.0,,1.0,212.78,3.0,25.0,43.134
0.0,12300.0,48866.0,73023.0,HomeImp,Office,11.0,3.0,1.0,251.63,1.0,29.0,32.877
1.0,12300.0,48238.0,66603.0,HomeImp,Office,6.0,0.0,1.0,80.39,1.0,11.0,40.019
0.0,12300.0,112373.0,136202.0,DebtCon,ProfEx,16.0,,1.0,179.88,0.0,32.0,30.488
0.0,12300.0,69499.0,104045.0,DebtCon,Other,8.0,0.0,0.0,219.09,0.0,20.0,18.585
0.0,12300.0,60200.0,77079.0,HomeImp,Office,13.0,0.0,0.0,242.24,1.0,32.0,45.394
0.0,12300.0,,50530.0,HomeImp,Mgr,5.0,,,163.54,,9.0,20.026
1.0,12300.0,78000.0,101200.0,HomeImp,Other,0.4,0.0,0.0,145.07,1.0,19.0,
1.0,12300.0,50230.0,70000.0,DebtCon,Sales,1.0,0.0,,184.37,2.0,20.0,
1.0,12300.0,49800.0,64000.0,DebtCon,ProfEx,23.0,0.0,2.0,232.33,3.0,17.0,
1.0,12300.0,77000.0,94000.0,DebtCon,Mgr,41.0,,4.0,212.87,4.0,17.0,
0.0,12300.0,114457.0,144284.0,DebtCon,ProfEx,1.0,0.0,0.0,252.66,0.0,45.0,32.497
0.0,12300.0,52622.0,64407.0,DebtCon,Other,0.0,0.0,0.0,191.08,1.0,13.0,26.203
0.0,12300.0,152274.0,177940.0,HomeImp,Office,4.0,0.0,0.0,196.88,0.0,56.0,33.723
0.0,12300.0,27859.0,48393.0,HomeImp,Other,10.0,0.0,0.0,82.76,0.0,3.0,34.385
0.0,12300.0,90006.0,121122.0,DebtCon,Office,9.0,0.0,0.0,133.5,1.0,21.0,36.91
0.0,12300.0,159798.0,177853.0,DebtCon,ProfEx,6.0,,0.0,206.82,4.0,25.0,41.425
0.0,12300.0,81590.0,90050.0,DebtCon,Mgr,6.0,0.0,0.0,136.75,1.0,26.0,41.733
0.0,12300.0,35651.0,59795.0,HomeImp,Other,22.0,0.0,0.0,118.65,0.0,23.0,40.663
0.0,12300.0,50441.0,56656.0,DebtCon,Office,1.0,0.0,0.0,186.45,0.0,21.0,35.453
0.0,12300.0,33061.0,46277.0,DebtCon,Other,8.0,,1.0,154.9,7.0,28.0,39.702
0.0,12300.0,102908.0,124217.0,HomeImp,ProfEx,9.0,0.0,0.0,159.99,2.0,31.0,27.707
0.0,12300.0,141020.0,157511.0,HomeImp,ProfEx,4.0,0.0,1.0,403.75,0.0,43.0,29.583
0.0,12300.0,92573.0,119325.0,DebtCon,ProfEx,2.0,1.0,2.0,157.62,0.0,33.0,34.775
1.0,12300.0,73099.0,84250.0,DebtCon,ProfEx,4.0,,,,,,40.222
1.0,12300.0,11300.0,39000.0,,Other,,5.0,1.0,170.43,3.0,21.0,
0.0,12300.0,68024.0,78800.0,DebtCon,Sales,7.0,0.0,0.0,125.5,0.0,35.0,29.293
1.0,12300.0,64265.0,90956.0,DebtCon,Other,10.0,0.0,1.0,233.16,0.0,32.0,32.909
0.0,12400.0,132894.0,198168.0,HomeImp,Office,0.0,0.0,1.0,355.16,0.0,16.0,40.54
0.0,12400.0,31303.0,57444.0,,Other,29.0,0.0,0.0,246.72,0.0,18.0,20.206
0.0,12400.0,80510.0,97548.0,HomeImp,ProfEx,1.0,0.0,0.0,74.4,1.0,19.0,36.457
0.0,12400.0,137927.0,160566.0,HomeImp,ProfEx,6.0,0.0,1.0,436.75,0.0,42.0,29.273
1.0,12400.0,45604.0,65501.0,DebtCon,Other,9.0,0.0,1.0,70.34,1.0,24.0,35.212
0.0,12400.0,26768.0,52411.0,HomeImp,Other,0.0,0.0,0.0,253.32,0.0,11.0,38.821
0.0,12400.0,203902.0,234454.0,HomeImp,ProfEx,9.0,0.0,0.0,213.46,0.0,22.0,33.649
0.0,12400.0,16375.0,36672.0,DebtCon,Mgr,8.0,0.0,0.0,120.67,0.0,11.0,24.089
0.0,12400.0,49264.0,57923.0,DebtCon,Other,0.0,0.0,0.0,182.0,2.0,13.0,27.009
0.0,12400.0,36034.0,62953.0,DebtCon,ProfEx,9.0,0.0,0.0,262.08,0.0,16.0,21.345
0.0,12400.0,,69350.0,,,0.0,0.0,0.0,,0.0,0.0,2.365
1.0,12400.0,94000.0,112000.0,DebtCon,Mgr,4.0,0.0,0.0,,0.0,0.0,
0.0,12400.0,115902.0,146813.0,DebtCon,ProfEx,1.0,0.0,0.0,288.47,0.0,45.0,33.054
0.0,12400.0,115004.0,144760.0,DebtCon,ProfEx,2.0,0.0,0.0,279.52,1.0,46.0,35.615
1.0,12400.0,57105.0,74582.0,DebtCon,Other,12.0,0.0,0.0,134.03,0.0,20.0,36.926
0.0,12400.0,34055.0,40739.0,DebtCon,Other,9.0,,0.0,147.01,6.0,29.0,39.931
1.0,12400.0,50573.0,84008.0,DebtCon,Other,15.0,1.0,0.0,76.04,0.0,7.0,41.028
0.0,12400.0,,65317.0,HomeImp,Other,,0.0,0.0,349.28,0.0,6.0,35.714
0.0,12400.0,25805.0,31414.0,DebtCon,Other,2.0,,,,,,38.237
0.0,12400.0,24769.0,87665.0,HomeImp,ProfEx,21.0,0.0,0.0,238.38,0.0,11.0,25.332
0.0,12400.0,83018.0,96637.0,DebtCon,Other,2.0,0.0,0.0,95.9,2.0,32.0,41.245
0.0,12500.0,93538.0,118369.0,DebtCon,ProfEx,0.0,0.0,1.0,132.82,0.0,33.0,34.834
0.0,12500.0,37562.0,57081.0,HomeImp,Other,22.0,0.0,1.0,129.49,0.0,23.0,39.083
1.0,12500.0,69117.0,101503.0,HomeImp,ProfEx,13.0,0.0,7.0,145.95,0.0,36.0,36.76
0.0,12500.0,157312.0,181050.0,DebtCon,ProfEx,7.0,,0.0,209.71,4.0,25.0,40.906
0.0,12500.0,10035.0,61897.0,HomeImp,Other,6.0,1.0,1.0,368.74,0.0,21.0,14.734
0.0,12500.0,83276.0,129116.0,DebtCon,Office,7.0,0.0,0.0,138.69,0.0,22.0,39.59
0.0,12500.0,57294.0,66615.0,DebtCon,Other,3.0,0.0,1.0,321.39,0.0,9.0,31.381
0.0,12500.0,101047.0,118913.0,HomeImp,Office,2.0,0.0,0.0,156.61,1.0,22.0,35.899
0.0,12500.0,56960.0,69014.0,DebtCon,Other,4.0,0.0,0.0,307.64,0.0,10.0,30.362
0.0,12500.0,83924.0,100114.0,HomeImp,ProfEx,0.0,0.0,0.0,71.3,1.0,20.0,34.713
0.0,12500.0,79900.0,94660.0,DebtCon,Mgr,19.0,0.0,0.0,252.35,10.0,24.0,35.8
0.0,12500.0,,52026.0,HomeImp,Mgr,6.0,,,173.72,,8.0,21.621
1.0,12500.0,41000.0,64680.0,DebtCon,Other,2.0,0.0,0.0,70.9,3.0,30.0,
1.0,12500.0,41301.0,60000.0,DebtCon,Other,2.0,0.0,0.0,77.23,0.0,12.0,
1.0,12500.0,55000.0,75393.0,DebtCon,Other,0.75,0.0,1.0,113.03,1.0,16.0,
0.0,12500.0,77100.0,90550.0,HomeImp,Office,,0.0,0.0,173.47,1.0,26.0,
0.0,12500.0,71582.0,93400.0,DebtCon,Other,6.0,3.0,0.0,74.07,1.0,21.0,
1.0,12500.0,53060.0,67500.0,DebtCon,Office,16.0,0.0,5.0,183.63,0.0,15.0,
1.0,12500.0,69192.0,105300.0,DebtCon,Mgr,4.0,0.0,0.0,282.03,1.0,23.0,
1.0,12500.0,62000.0,102600.0,HomeImp,Other,10.0,2.0,6.0,226.43,4.0,42.0,
0.0,12500.0,50097.0,73846.0,DebtCon,Other,1.0,0.0,0.0,267.87,0.0,20.0,29.16
0.0,12500.0,77792.0,100812.0,DebtCon,ProfEx,10.0,2.0,0.0,182.96,1.0,29.0,27.386
0.0,12500.0,53354.0,79893.0,HomeImp,Office,10.0,2.0,0.0,249.44,1.0,29.0,35.021
0.0,12500.0,66163.0,83727.0,DebtCon,Office,4.0,1.0,2.0,176.94,3.0,30.0,36.775
0.0,12500.0,81865.0,101048.0,DebtCon,Other,1.0,0.0,0.0,147.4,0.0,23.0,38.855
0.0,12500.0,17659.0,31843.0,DebtCon,Office,7.0,0.0,1.0,107.74,0.0,16.0,19.301
0.0,12500.0,55228.0,66569.0,DebtCon,Mgr,3.0,0.0,0.0,198.82,1.0,17.0,27.997
0.0,12500.0,77937.0,89710.0,DebtCon,Mgr,19.0,0.0,0.0,223.59,10.0,24.0,35.952
0.0,12500.0,26286.0,36002.0,DebtCon,Other,2.0,,,,,,38.439
0.0,12500.0,,39200.0,HomeImp,Other,0.0,0.0,0.0,309.4,1.0,9.0,
0.0,12500.0,56791.0,72974.0,HomeImp,Other,29.0,0.0,3.0,182.07,0.0,24.0,35.692
0.0,12500.0,,,,,,,,,,,27.353
0.0,12600.0,71370.0,90316.0,HomeImp,Office,26.0,0.0,0.0,162.36,2.0,14.0,39.875
0.0,12600.0,84933.0,110253.0,DebtCon,ProfEx,8.0,0.0,0.0,192.42,1.0,37.0,40.845
0.0,12600.0,80612.0,93802.0,DebtCon,Mgr,5.0,0.0,0.0,141.61,2.0,26.0,40.749
1.0,12600.0,68800.0,86000.0,DebtCon,Mgr,3.0,2.0,1.0,202.87,8.0,26.0,
1.0,12600.0,41169.82,57000.0,DebtCon,Other,5.5,1.0,0.0,98.43,10.0,18.0,
0.0,12600.0,83921.0,90876.0,DebtCon,Other,3.0,0.0,0.0,106.94,1.0,32.0,41.473
0.0,12600.0,45633.0,77578.0,DebtCon,ProfEx,19.0,0.0,0.0,209.73,0.0,15.0,23.916
0.0,12600.0,103946.0,113900.0,DebtCon,Other,17.0,0.0,2.0,194.36,1.0,16.0,36.415
0.0,12600.0,125688.0,198602.0,HomeImp,Office,0.0,0.0,1.0,344.75,0.0,16.0,39.484
1.0,12600.0,86785.0,110400.0,DebtCon,Other,0.7,1.0,,89.07,2.0,27.0,
1.0,12600.0,72854.0,86209.0,,ProfEx,2.0,0.0,0.0,118.07,0.0,14.0,36.051
0.0,12600.0,67860.0,103426.0,DebtCon,Other,9.0,0.0,0.0,202.15,0.0,20.0,18.348
0.0,12600.0,103960.0,127384.0,DebtCon,,2.0,0.0,0.0,129.02,0.0,25.0,34.479
0.0,12600.0,32742.0,41299.0,DebtCon,Other,10.0,,1.0,170.41,7.0,29.0,37.803
0.0,12600.0,25000.0,37882.0,HomeImp,Other,8.8,0.0,0.0,87.2,2.0,12.0,
1.0,12600.0,48983.0,65000.0,DebtCon,Other,5.0,1.0,0.0,58.7,7.0,23.0,
0.0,12600.0,62493.0,77141.0,,Other,13.0,0.0,0.0,266.33,0.0,26.0,27.008
0.0,12600.0,55415.0,74307.0,HomeImp,Other,29.0,1.0,2.0,198.85,0.0,23.0,36.838
0.0,12600.0,58247.0,72189.0,HomeImp,Other,30.0,0.0,3.0,198.24,0.0,23.0,35.794
0.0,12600.0,100590.0,138649.0,HomeImp,ProfEx,14.0,0.0,0.0,138.16,4.0,22.0,34.599
0.0,12600.0,85335.0,97094.0,DebtCon,Other,2.0,0.0,0.0,116.09,1.0,32.0,40.845
0.0,12600.0,83552.0,107186.0,HomeImp,Other,21.0,0.0,0.0,128.66,4.0,24.0,28.723
0.0,12600.0,37699.0,59874.0,HomeImp,Other,22.0,0.0,0.0,114.24,0.0,23.0,38.683
0.0,12600.0,76002.0,94236.0,DebtCon,Other,11.0,0.0,0.0,164.76,5.0,21.0,39.526
0.0,12600.0,49986.0,67896.0,DebtCon,Mgr,3.0,0.0,0.0,190.16,1.0,17.0,29.266
0.0,12700.0,204038.0,230920.0,HomeImp,ProfEx,10.0,0.0,0.0,242.91,0.0,22.0,29.802
0.0,12700.0,79448.0,91004.0,DebtCon,Mgr,20.0,0.0,0.0,227.51,10.0,23.0,34.464
0.0,12700.0,149272.0,176467.0,HomeImp,Office,7.0,0.0,0.0,191.9,1.0,55.0,33.902
0.0,12700.0,29471.0,48362.0,HomeImp,Other,9.0,0.0,0.0,79.9,0.0,4.0,36.021
0.0,12700.0,72760.0,83604.0,DebtCon,Office,6.0,2.0,3.0,189.92,3.0,29.0,37.369
0.0,12700.0,,41396.0,HomeImp,Other,0.0,0.0,0.0,302.87,1.0,8.0,27.989
0.0,12700.0,79383.0,107590.0,DebtCon,Other,5.0,0.0,0.0,78.3,2.0,14.0,33.581
1.0,12700.0,30428.0,47387.0,DebtCon,ProfEx,2.0,0.0,0.0,164.49,0.0,36.0,38.874
0.0,12700.0,103034.0,124116.0,DebtCon,,2.0,0.0,0.0,137.44,0.0,25.0,31.603
