bad,loan,mortdue,value,reason,job,yoj,derog,delinq,clage,ninq,clno,debtinc
0.0,18200.0,97146.0,124195.0,0.1879128813152543,0.12400911923012278,24.0,0.0,0.0,278.31,2.0,17.0,32.72
0.0,18900.0,103130.0,120119.0,0.1879128813152543,0.23181117738730445,7.0,0.0,0.0,292.75,1.0,19.0,30.68
1.0,12600.0,41169.82,57000.0,0.1879128813152543,0.23181117738730445,5.5,1.0,0.0,98.43,10.0,18.0,36.5
0.0,8200.0,40250.52,49362.0,0.18525054533612537,0.07933623280140166,8.77,0.0,0.0,180.26,1.0,20.0,11.77
1.0,9300.0,84900.0,105798.0,0.1879128813152543,0.17550961812424787,2.0,0.0,0.0,41.81,1.0,3.0,26.96
0.0,17800.0,68889.0,85642.0,0.1879128813152543,0.23181117738730445,0.0,2.0,2.0,105.77,2.0,25.0,34.63
0.0,15100.0,81461.0,93548.0,0.1879128813152543,0.23181117738730445,2.0,0.0,0.0,160.1,0.0,22.0,41.01
0.0,10400.0,11426.0,69294.0,0.1879128813152543,0.17550961812424787,20.0,0.0,1.0,396.93,1.0,11.0,20.29
0.0,24900.0,51155.0,83000.0,0.1879128813152543,0.23181117738730445,9.0,1.0,1.0,139.03,3.0,30.0,38.56
0.0,17000.0,53058.0,74000.0,0.1879128813152543,0.23181117738730445,17.0,1.0,0.0,204.93,1.0,21.0,38.18
0.0,28000.0,49764.0,74526.0,0.1879128813152543,0.23181117738730445,24.0,0.0,1.0,294.59,1.0,30.0,37.61
1.0,8400.0,48032.0,95213.0,0.2271931469108769,0.12400911923012278,5.0,1.0,4.0,326.68,0.0,30.0,38.19
0.0,10200.0,34531.67,64377.0,0.2271931469108769,0.23181117738730445,2.45,0.0,0.0,347.25,0.0,6.0,37.78
0.0,28200.0,185607.0,227617.0,0.1879128813152543,0.17550961812424787,0.0,0.0,0.0,311.06,0.0,33.0,42.44
0.0,18100.0,22203.0,138057.0,0.1879128813152543,0.23181117738730445,8.0,0.0,0.0,356.91,1.0,10.0,40.87
0.0,36000.0,203680.0,270992.0,0.1879128813152543,0.17550961812424787,3.0,0.0,0.0,234.02,0.0,32.0,29.7
0.0,26800.0,46236.0,62711.0,0.1879128813152543,0.12400911923012278,17.0,0.0,0.0,175.08,1.0,22.0,33.06
0.0,34000.0,57025.0,103563.0,0.1879128813152543,0.12400911923012278,3.0,0.0,0.0,173.49,2.0,24.0,36.91
0.0,6000.0,53876.47,69492.0,0.18525054533612537,0.07933623280140166,5.14,0.0,2.0,114.92,1.0,21.0,32.98
0.0,15400.0,25822.0,43334.0,0.18525054533612537,0.12400911923012278,1.0,0.0,0.0,211.02,0.0,15.0,40.53
0.0,26000.0,81764.0,118388.0,0.1879128813152543,0.17550961812424787,9.0,0.0,0.0,130.19,0.0,18.0,28.15
0.0,9000.0,29000.0,51740.0,0.18525054533612537,0.23181117738730445,31.0,0.0,0.0,243.2,0.0,19.0,14.48
0.0,35600.0,31807.0,51823.0,0.1879128813152543,0.23181117738730445,26.41,0.0,0.0,305.61,7.0,0.0,34.44
0.0,53300.0,39086.6,84871.0,0.2271931469108769,0.27017174466631116,8.0,0.0,0.0,169.34,1.0,21.0,24.03
1.0,6000.0,42000.0,58305.0,0.1879128813152543,0.23181117738730445,19.0,0.0,0.0,90.0,2.0,13.0,28.34
0.0,21400.0,53071.0,104997.0,0.1879128813152543,0.12400911923012278,1.0,0.0,4.0,173.58,0.0,47.0,37.82
0.0,19000.0,75673.0,100335.0,0.2271931469108769,0.17550961812424787,8.0,0.0,0.0,93.16,0.0,16.0,33.52
0.0,11600.0,36357.0,56514.0,0.18525054533612537,0.23181117738730445,31.0,0.0,0.0,237.82,0.0,19.0,20.18
0.0,17600.0,56090.0,103992.0,0.2271931469108769,0.23181117738730445,1.0,0.0,2.0,46.88,1.0,10.0,39.08
0.0,38900.0,198749.0,270751.0,0.1879128813152543,0.17550961812424787,4.0,0.0,0.0,245.9,0.0,32.0,29.62
1.0,9500.0,36114.0,45654.0,0.1879128813152543,0.12400911923012278,0.0,0.0,0.0,83.33,0.0,9.0,25.34
0.0,11100.0,72402.0,86584.0,0.1879128813152543,0.23788721791605466,8.0,0.0,0.0,102.97,0.0,22.0,29.66
1.0,28000.0,86600.0,127000.0,0.1879128813152543,0.17550961812424787,6.5,0.0,4.0,234.37,5.0,35.0,54.42
1.0,5700.0,58400.0,75000.0,0.2271931469108769,0.17550961812424787,4.0,0.0,0.0,177.5,2.0,26.0,33.57
0.0,11000.0,88252.0,112567.0,0.1879128813152543,0.23181117738730445,11.0,0.0,0.0,224.72,2.0,15.0,39.53
0.0,16500.0,56500.0,80000.0,0.1879128813152543,0.23181117738730445,2.0,0.0,0.0,308.43,3.0,16.0,42.51
0.0,8100.0,43553.0,88242.0,0.1879128813152543,0.07933623280140166,2.0,0.0,0.0,207.94,4.0,30.0,31.33
1.0,17000.0,62755.0,81180.0,0.1879128813152543,0.17550961812424787,19.0,2.0,0.0,134.93,2.0,28.0,40.87
0.0,14200.0,44412.0,72946.0,0.1879128813152543,0.17550961812424787,19.0,0.0,0.0,196.13,0.0,15.0,23.77
0.0,15500.0,116543.0,133986.0,0.1879128813152543,0.07933623280140166,17.0,0.0,0.0,164.68,1.0,18.0,37.57
0.0,6300.0,26655.0,29792.0,0.1879128813152543,0.23181117738730445,1.0,1.0,0.0,12.76,10.0,6.0,28.36
0.0,25200.0,26255.0,50963.0,0.1879128813152543,0.23181117738730445,24.0,0.0,0.0,302.43,0.0,12.0,31.26
0.0,15400.0,10074.0,57135.0,0.1879128813152543,0.17550961812424787,4.0,0.0,0.0,310.37,0.0,16.0,17.6
1.0,29000.0,72478.0,113000.0,0.1879128813152543,0.23181117738730445,1.5,0.0,6.0,114.67,4.0,12.0,87.34
0.0,23700.0,138632.0,186585.0,0.1879128813152543,0.17550961812424787,20.0,0.0,0.0,225.9,0.0,24.0,42.77
0.0,21500.0,129361.0,284790.0,0.2271931469108769,0.23788721791605466,3.0,0.0,0.0,199.22,0.0,15.0,30.41
0.0,18200.0,78077.0,105522.0,0.1879128813152543,0.17550961812424787,0.0,0.0,0.0,278.44,2.0,22.0,38.94
0.0,9900.0,54961.0,70609.0,0.1879128813152543,0.23788721791605466,6.0,1.0,4.0,105.93,2.0,11.0,40.7
0.0,18900.0,55238.0,112776.0,0.1879128813152543,0.17550961812424787,16.0,0.0,0.0,251.55,0.0,19.0,25.77
0.0,17500.0,100642.0,138550.0,0.1879128813152543,0.12400911923012278,3.0,0.0,0.0,115.08,3.0,16.0,32.18
1.0,15100.0,45351.0,65481.0,0.1879128813152543,0.23181117738730445,4.0,0.0,0.0,91.72,9.0,18.0,39.07
0.0,11000.0,85149.0,106820.0,0.2271931469108769,0.23788721791605466,10.0,0.0,0.0,240.43,0.0,25.0,27.71
0.0,17000.0,60483.0,85015.0,0.2271931469108769,0.17550961812424787,4.0,0.0,0.0,116.53,0.0,12.0,27.3
0.0,23700.0,57553.0,101656.0,0.2271931469108769,0.17550961812424787,19.0,0.0,0.0,648.33,0.0,23.0,22.85
0.0,14400.0,46551.0,68545.0,0.1879128813152543,0.23181117738730445,7.0,0.0,0.0,118.75,3.0,49.0,29.57
0.0,17100.0,56791.0,94396.0,0.1879128813152543,0.17550961812424787,7.0,0.0,0.0,110.29,1.0,21.0,36.11
0.0,14100.0,79345.0,135554.0,0.1879128813152543,0.17550961812424787,15.0,0.0,0.0,301.56,0.0,19.0,29.18
0.0,7000.0,33373.48,47462.0,0.2271931469108769,0.23181117738730445,5.86,0.0,3.0,102.66,1.0,9.0,36.09
0.0,14500.0,52440.0,62150.0,0.1879128813152543,0.23181117738730445,4.0,0.0,0.0,174.68,0.0,13.0,27.19
0.0,6200.0,75121.0,96462.0,0.1879128813152543,0.17550961812424787,0.0,1.0,0.0,165.44,0.0,20.0,27.17
1.0,8400.0,44800.0,56000.0,0.1879128813152543,0.23181117738730445,0.0,1.0,5.0,314.5,4.0,42.0,32.65
0.0,32300.0,194350.0,299720.0,0.1879128813152543,0.23181117738730445,28.0,0.0,0.0,170.2,0.0,23.0,40.25
0.0,10700.0,124330.0,176350.0,0.1879128813152543,0.23181117738730445,8.0,0.0,0.0,222.63,1.0,19.0,33.97
0.0,20000.0,29400.0,52000.0,0.1879128813152543,0.23181117738730445,12.84,0.0,0.0,219.13,0.0,13.0,39.69
0.0,14200.0,60570.0,74648.0,0.1879128813152543,0.17550961812424787,2.0,0.0,0.0,137.84,2.0,35.0,40.29
0.0,33500.0,18804.0,43982.0,0.1879128813152543,0.23788721791605466,7.0,0.0,0.0,46.76,0.0,6.0,34.98
1.0,28200.0,66242.0,109762.0,0.1879128813152543,0.23181117738730445,8.0,0.0,1.0,130.97,0.0,21.0,60.3
1.0,26100.0,73525.0,103882.73,0.1879128813152543,0.12400911923012278,3.0,1.0,1.0,106.65,0.0,6.0,22.51
0.0,25200.0,137054.0,207511.0,0.2271931469108769,0.17550961812424787,4.0,0.0,0.0,188.57,0.0,27.0,39.96
0.0,16100.0,105719.0,116491.0,0.1879128813152543,0.23181117738730445,1.0,0.0,0.0,117.87,2.0,20.0,38.76
0.0,12800.0,71531.0,87256.0,0.2271931469108769,0.12400911923012278,26.0,0.0,0.0,167.16,1.0,14.0,40.38
1.0,23800.0,55753.0,87971.0,0.2271931469108769,0.23181117738730445,1.0,0.0,0.0,56.67,0.0,13.0,64.78
0.0,8400.0,60995.0,78444.0,0.2271931469108769,0.23788721791605466,4.0,0.0,1.0,123.74,0.0,23.0,26.93
1.0,3900.0,14500.0,22092.0,0.2271931469108769,0.23181117738730445,3.5,0.0,1.0,150.3,5.0,8.0,30.03
1.0,20600.0,48500.0,72000.0,0.1879128813152543,0.23181117738730445,17.0,0.0,0.0,135.02,0.0,0.0,42.45
0.0,14700.0,99343.0,125821.0,0.1879128813152543,0.23788721791605466,5.0,0.0,0.0,257.05,2.0,41.0,39.83
0.0,21300.0,72450.0,88622.0,0.1879128813152543,0.23181117738730445,3.0,0.0,0.0,117.21,1.0,29.0,32.66
1.0,8500.0,18240.0,40200.0,0.2271931469108769,0.23181117738730445,1.0,0.0,1.0,306.4,0.0,12.0,29.78
1.0,16200.0,71530.0,88569.0,0.1879128813152543,0.23788721791605466,14.0,0.0,0.0,99.78,0.0,1.0,35.89
0.0,12600.0,45633.0,77578.0,0.1879128813152543,0.17550961812424787,19.0,0.0,0.0,209.73,0.0,15.0,23.92
1.0,19000.0,93050.0,118000.0,0.1879128813152543,0.12400911923012278,1.0,0.0,0.0,40.57,0.0,10.0,44.42
0.0,11300.0,40752.0,53683.0,0.2271931469108769,0.23181117738730445,22.0,0.0,1.0,129.76,0.0,23.0,38.43
0.0,8200.0,101230.0,120087.0,0.2271931469108769,0.23181117738730445,9.0,0.0,2.0,419.27,1.0,49.0,40.56
1.0,18900.0,61429.0,84990.0,0.1879128813152543,0.17550961812424787,8.0,3.0,1.0,166.18,2.0,64.0,40.44
1.0,6000.0,24600.0,30500.0,0.2271931469108769,0.23181117738730445,4.5,0.0,1.0,116.1,8.0,34.0,27.04
0.0,21700.0,47024.0,71628.0,0.1879128813152543,0.17550961812424787,10.0,0.0,0.0,177.6,1.0,41.0,37.12
0.0,8000.0,65000.0,93600.0,0.1879128813152543,0.23181117738730445,16.0,0.0,0.0,140.07,4.0,16.0,24.6
0.0,14300.0,21828.0,38000.0,0.1879128813152543,0.23788721791605466,17.0,1.0,0.0,103.5,1.0,17.0,25.71
0.0,16200.0,82004.13,95280.0,0.18525054533612537,0.23181117738730445,6.62,0.0,0.0,194.46,1.0,10.0,33.12
0.0,8100.0,78977.0,91995.0,0.1879128813152543,0.23788721791605466,19.0,0.0,0.0,296.75,1.0,23.0,38.82
1.0,14600.0,67997.0,87000.0,0.1879128813152543,0.23181117738730445,11.0,1.0,2.0,93.33,3.0,23.0,38.96
0.0,9800.0,52973.0,65481.0,0.2271931469108769,0.23181117738730445,10.0,0.0,0.0,101.47,2.0,33.0,36.88
1.0,7500.0,50000.0,80000.0,0.2271931469108769,0.23181117738730445,9.0,0.0,5.0,299.57,2.0,18.0,27.13
1.0,3000.0,31658.49,14100.0,0.2271931469108769,0.23181117738730445,1.0,0.0,0.0,104.2,0.0,19.0,31.35
0.0,25700.0,23047.0,76575.0,0.1879128813152543,0.23181117738730445,9.61,2.0,1.0,104.57,2.0,26.0,29.3
0.0,12000.0,72786.0,84595.0,0.1879128813152543,0.12400911923012278,4.0,2.0,2.0,198.77,3.0,30.0,38.09
1.0,16800.0,50445.0,71711.0,0.1879128813152543,0.23181117738730445,5.0,0.0,0.0,71.23,5.0,18.0,40.58
1.0,13900.0,56710.0,59348.0,0.2271931469108769,0.23181117738730445,14.0,2.0,1.0,176.53,0.0,39.0,24.39
0.0,38100.0,33446.0,73289.0,0.1879128813152543,0.17550961812424787,5.0,0.0,0.0,180.85,1.0,18.0,23.82
0.0,25300.0,139427.0,245988.0,0.2271931469108769,0.17550961812424787,28.0,0.0,0.0,366.11,1.0,18.0,36.28
1.0,3000.0,34542.0,45900.0,0.2271931469108769,0.23788721791605466,8.5,0.0,2.0,62.37,0.0,10.0,31.27
1.0,20000.0,27900.0,115749.92,0.2271931469108769,0.23788721791605466,21.0,0.0,2.0,132.53,0.0,10.0,36.27
0.0,21500.0,35300.0,78810.0,0.2271931469108769,0.23181117738730445,25.0,0.0,0.0,261.87,1.0,7.0,32.62
1.0,11200.0,56877.0,65125.0,0.2271931469108769,0.23181117738730445,6.0,2.0,0.0,12.18,0.0,1.0,33.24
0.0,23100.0,71680.0,101492.0,0.1879128813152543,0.23788721791605466,1.0,0.0,0.0,230.36,5.0,24.0,39.87
0.0,17300.0,57358.0,71617.0,0.1879128813152543,0.12400911923012278,0.0,0.0,0.0,194.29,0.0,25.0,30.54
0.0,15700.0,87754.0,103045.0,0.2271931469108769,0.23181117738730445,21.0,0.0,0.0,147.45,4.0,23.0,29.18
0.0,11200.0,56842.0,66710.0,0.2271931469108769,0.23181117738730445,6.0,0.0,0.0,144.8,0.0,17.0,33.89
1.0,11200.0,114000.0,139200.0,0.1879128813152543,0.23788721791605466,5.0,0.0,0.0,213.57,1.0,36.0,41.98
0.0,15300.0,22079.0,168281.0,0.2271931469108769,0.27017174466631116,8.0,0.0,0.0,301.49,0.0,27.0,27.77
1.0,11800.0,74512.0,93328.0,0.2271931469108769,0.12400911923012278,4.0,5.0,0.0,117.92,2.0,16.0,58.3
0.0,6800.0,76074.0,88178.0,0.2271931469108769,0.23181117738730445,22.0,0.0,0.0,341.47,0.0,46.0,27.52
0.0,36000.0,89270.0,127834.0,0.1879128813152543,0.23788721791605466,30.0,0.0,0.0,350.62,0.0,20.0,38.67
0.0,20700.0,100778.0,142271.0,0.2271931469108769,0.07933623280140166,14.69,0.0,1.0,183.59,0.0,24.0,39.98
0.0,30300.0,18306.0,66747.0,0.1879128813152543,0.23181117738730445,1.0,0.0,0.0,95.18,1.0,6.0,37.58
0.0,15000.0,48882.0,156000.0,0.1879128813152543,0.17550961812424787,20.0,0.0,0.0,239.5,0.0,28.0,22.31
0.0,17800.0,38770.0,64357.0,0.1879128813152543,0.23181117738730445,17.0,0.0,0.0,282.94,0.0,21.0,27.98
1.0,17000.0,74910.0,112375.0,0.1879128813152543,0.12400911923012278,41.0,0.0,0.0,95.2,3.0,28.0,47.43
0.0,9800.0,81199.0,206201.0,0.2271931469108769,0.27017174466631116,12.0,0.0,0.0,2.82,0.0,7.0,21.28
0.0,27100.0,15666.78,31681.0,0.2271931469108769,0.23181117738730445,23.0,0.0,0.0,92.51,2.0,15.0,29.74
0.0,10900.0,49406.0,83074.0,0.2271931469108769,0.23181117738730445,1.0,0.0,1.0,191.82,0.0,13.0,30.12
0.0,40500.0,66895.0,113770.0,0.1879128813152543,0.23788721791605466,14.0,0.0,0.0,188.14,0.0,22.0,38.08
0.0,23700.0,46910.0,75136.0,0.1879128813152543,0.23181117738730445,10.0,0.0,0.0,119.23,1.0,19.0,43.83
0.0,39300.0,27324.0,73924.0,0.1879128813152543,0.17550961812424787,6.0,0.0,0.0,190.34,1.0,18.0,25.05
0.0,8600.0,38646.0,54073.0,0.1879128813152543,0.23181117738730445,14.0,0.0,0.0,89.56,0.0,11.0,32.53
0.0,22800.0,43741.2,74988.0,0.1879128813152543,0.33547707890257206,2.0,0.0,0.0,393.51,0.0,23.0,24.05
0.0,13500.0,117321.0,138746.0,0.1879128813152543,0.17550961812424787,14.0,0.0,1.0,183.26,0.0,33.0,31.49
0.0,19000.0,104176.0,165086.0,0.18525054533612537,0.23181117738730445,7.47,0.0,0.0,254.74,3.0,24.0,39.61
0.0,24500.0,9652.29,35543.0,0.2271931469108769,0.23181117738730445,21.0,0.0,0.0,83.11,1.0,15.0,29.86
1.0,10000.0,48840.0,58740.0,0.2271931469108769,0.23181117738730445,15.0,2.0,2.0,194.8,0.0,39.0,28.76
0.0,42900.0,122372.0,175968.0,0.1879128813152543,0.27017174466631116,13.0,0.0,0.0,160.73,0.0,4.0,39.47
0.0,7900.0,42400.0,53000.0,0.1879128813152543,0.23181117738730445,2.0,0.0,1.0,95.37,0.0,20.0,12.79
0.0,16200.0,86021.0,113030.0,0.1879128813152543,0.23181117738730445,20.0,0.0,0.0,284.16,0.0,17.0,26.65
0.0,11000.0,116361.0,143318.0,0.1879128813152543,0.17550961812424787,15.0,0.0,1.0,181.07,1.0,32.0,30.03
0.0,23200.0,131804.0,171144.0,0.1879128813152543,0.17550961812424787,6.0,0.0,0.0,197.77,0.0,37.0,19.78
1.0,11200.0,68990.0,81922.0,0.1879128813152543,0.23788721791605466,12.0,0.0,1.0,120.89,2.0,23.0,43.16
0.0,14900.0,82930.0,103352.0,0.2271931469108769,0.17550961812424787,6.0,0.0,0.0,105.68,0.0,27.0,27.47
0.0,5700.0,26927.0,35461.0,0.1879128813152543,0.23181117738730445,0.0,1.0,0.0,21.8,10.0,6.0,29.44
1.0,15000.0,74000.0,90000.0,0.1879128813152543,0.17550961812424787,9.0,1.0,3.0,136.97,0.0,27.0,39.82
1.0,41300.0,42000.0,98000.0,0.1879128813152543,0.17550961812424787,12.0,0.0,0.0,222.2,0.0,23.0,42.92
0.0,17100.0,48471.0,71546.0,0.1879128813152543,0.17550961812424787,5.0,0.0,1.0,254.1,3.0,32.0,29.82
0.0,17400.0,61035.0,90434.0,0.2271931469108769,0.17550961812424787,4.0,0.0,0.0,113.64,0.0,12.0,25.36
0.0,11800.0,79131.0,102263.0,0.2271931469108769,0.17550961812424787,5.0,0.0,0.0,105.25,0.0,34.0,36.07
0.0,40300.0,369874.0,467112.0,0.2271931469108769,0.17550961812424787,2.0,0.0,0.0,328.2,4.0,15.0,40.8
0.0,28300.0,17904.73,29512.0,0.2271931469108769,0.23181117738730445,24.0,0.0,0.0,78.11,2.0,14.0,30.51
0.0,18500.0,81938.0,106187.0,0.1879128813152543,0.17550961812424787,2.0,0.0,0.0,282.9,1.0,21.0,40.04
0.0,17400.0,77350.0,101271.0,0.1879128813152543,0.23181117738730445,0.0,0.0,0.0,148.92,1.0,18.0,34.39
0.0,59700.0,39253.0,69299.0,0.1879128813152543,0.23181117738730445,2.0,0.0,0.0,110.88,0.0,21.0,29.32
0.0,17400.0,166345.0,202989.0,0.1879128813152543,0.17550961812424787,10.0,0.0,0.0,276.07,0.0,37.0,24.36
0.0,17400.0,44479.0,78121.0,0.1879128813152543,0.23788721791605466,1.0,0.0,0.0,117.32,0.0,9.0,27.13
0.0,12700.0,79898.0,101989.0,0.1879128813152543,0.17550961812424787,9.0,2.0,0.0,215.0,1.0,29.0,29.31
0.0,18000.0,55169.0,114786.0,0.2271931469108769,0.12400911923012278,2.0,1.0,2.0,120.15,0.0,24.0,37.55
0.0,15400.0,39773.63,55421.0,0.1879128813152543,0.12400911923012278,2.0,0.0,0.0,81.28,2.0,9.0,38.72
0.0,23300.0,143821.0,177028.0,0.2271931469108769,0.23788721791605466,8.0,0.0,0.0,320.92,0.0,16.0,44.75
0.0,23700.0,80677.34,78812.0,0.1879128813152543,0.33547707890257206,4.0,0.0,0.0,412.02,0.0,24.0,25.64
1.0,13000.0,47000.0,60000.0,0.2271931469108769,0.27017174466631116,1.0,0.0,0.0,117.52,3.0,12.0,33.63
0.0,13500.0,82036.0,104261.0,0.2271931469108769,0.17550961812424787,4.0,0.0,1.0,98.42,0.0,33.0,39.29
0.0,24200.0,49798.0,67458.0,0.1879128813152543,0.23181117738730445,6.0,0.0,0.0,68.93,2.0,18.0,36.46
0.0,22300.0,65022.0,104766.0,0.1879128813152543,0.12400911923012278,8.0,0.0,0.0,117.16,2.0,18.0,38.35
0.0,9500.0,28750.0,42408.0,0.2271931469108769,0.12400911923012278,0.0,0.0,0.0,115.57,1.0,30.0,39.05
0.0,15200.0,102925.0,114520.0,0.2271931469108769,0.12400911923012278,3.0,0.0,0.0,137.39,0.0,22.0,36.45
0.0,23400.0,48549.0,68957.0,0.1879128813152543,0.12400911923012278,6.0,0.0,0.0,172.81,1.0,27.0,34.46
0.0,12900.0,45215.0,66162.0,0.1879128813152543,0.23181117738730445,4.0,0.0,0.0,170.76,0.0,14.0,39.25
0.0,22400.0,91402.0,100845.0,0.1879128813152543,0.17550961812424787,2.0,1.0,0.0,132.22,0.0,20.0,35.68
0.0,27800.0,64804.0,97553.0,0.1879128813152543,0.23181117738730445,15.0,1.0,0.0,105.1,1.0,17.0,32.18
0.0,28200.0,109184.0,207035.0,0.1879128813152543,0.23181117738730445,23.0,0.0,0.0,179.94,0.0,18.0,23.66
0.0,44000.0,37924.71,50760.0,0.1879128813152543,0.23181117738730445,8.61,5.0,1.0,116.44,10.0,19.0,26.07
1.0,13900.0,77699.0,92587.0,0.1879128813152543,0.23181117738730445,13.0,0.0,2.0,134.63,0.0,36.0,39.2
0.0,20100.0,72775.0,102308.0,0.1879128813152543,0.12400911923012278,8.0,0.0,0.0,206.48,2.0,13.0,32.78
0.0,11400.0,51203.0,60716.0,0.1879128813152543,0.23181117738730445,2.0,0.0,0.0,99.1,0.0,20.0,38.24
0.0,52900.0,48825.0,59418.0,0.1879128813152543,0.12400911923012278,13.0,0.0,0.0,102.34,1.0,25.0,38.75
0.0,19600.0,49984.0,84519.0,0.1879128813152543,0.23181117738730445,12.0,0.0,0.0,92.81,0.0,10.0,7.61
0.0,18300.0,55584.0,95236.0,0.18525054533612537,0.17550961812424787,10.0,0.0,0.0,185.53,1.0,15.0,24.59
0.0,26000.0,139904.0,172310.0,0.1879128813152543,0.23181117738730445,6.0,1.0,0.0,204.11,0.0,19.0,34.84
0.0,18600.0,14167.0,71194.0,0.1879128813152543,0.12400911923012278,17.5,0.0,0.0,264.02,0.0,21.0,40.25
0.0,15700.0,46124.0,67964.0,0.1879128813152543,0.17550961812424787,6.0,0.0,0.0,155.75,2.0,12.0,28.8
0.0,28300.0,72572.0,117311.0,0.1879128813152543,0.23181117738730445,6.0,0.0,0.0,85.8,1.0,32.0,39.88
1.0,18200.0,55406.0,78682.0,0.1879128813152543,0.23181117738730445,11.0,0.0,0.0,122.72,0.0,39.0,33.69
0.0,6100.0,78753.0,95433.0,0.1879128813152543,0.17550961812424787,0.0,2.0,0.0,145.24,0.0,12.0,28.92
1.0,15000.0,34200.0,38900.0,0.1879128813152543,0.23181117738730445,9.2,0.0,0.0,170.7,4.0,21.0,39.21
0.0,10000.0,87579.0,105000.0,0.1879128813152543,0.23181117738730445,13.0,0.0,0.0,209.97,3.0,16.0,37.16
0.0,27000.0,60631.0,86091.0,0.1879128813152543,0.23181117738730445,24.0,0.0,2.0,200.14,1.0,20.0,26.25
1.0,11300.0,29000.0,59900.0,0.2271931469108769,0.23788721791605466,3.0,1.0,0.0,91.63,4.0,11.0,34.63
0.0,18500.0,65165.0,90805.0,0.1879128813152543,0.12400911923012278,2.0,0.0,0.0,160.73,0.0,25.0,25.37
1.0,20500.0,113963.0,131135.0,0.2271931469108769,0.27017174466631116,3.0,1.0,0.0,243.68,1.0,26.0,143.95
0.0,24800.0,98139.0,121696.0,0.1879128813152543,0.27017174466631116,3.0,0.0,0.0,208.52,1.0,27.0,32.64
0.0,37000.0,34085.0,70596.0,0.1879128813152543,0.17550961812424787,3.0,0.0,0.0,195.36,2.0,18.0,25.59
1.0,17200.0,62108.0,74725.08,0.1879128813152543,0.12400911923012278,21.0,0.0,0.0,174.4,1.0,21.0,34.54
0.0,13000.0,80277.0,106799.0,0.1879128813152543,0.23181117738730445,3.0,0.0,0.0,67.11,2.0,14.0,37.3
0.0,21700.0,60792.0,14580.0,0.1879128813152543,0.23181117738730445,5.0,0.0,0.0,62.86,1.0,17.0,40.32
0.0,20900.0,16174.0,34886.0,0.1879128813152543,0.23181117738730445,1.0,0.0,0.0,52.3,1.0,4.0,29.75
0.0,14000.0,59736.0,97411.0,0.1879128813152543,0.17550961812424787,7.0,0.0,0.0,200.16,1.0,19.0,20.12
0.0,10700.0,51224.0,70399.0,0.1879128813152543,0.23788721791605466,5.0,0.0,0.0,110.68,3.0,23.0,42.94
0.0,26100.0,103949.0,208432.0,0.1879128813152543,0.23181117738730445,23.0,0.0,0.0,202.59,0.0,18.0,23.29
0.0,16100.0,94089.0,159427.0,0.2271931469108769,0.17550961812424787,6.0,0.0,0.0,101.96,0.0,16.0,35.99
0.0,10800.0,11950.0,46780.0,0.2271931469108769,0.12400911923012278,24.0,0.0,0.0,268.9,0.0,20.0,25.66
0.0,11400.0,25008.99,38246.0,0.2271931469108769,0.23181117738730445,2.33,0.0,0.0,88.89,0.0,10.0,37.66
0.0,17500.0,153839.0,194027.0,0.1879128813152543,0.23181117738730445,7.0,0.0,0.0,301.12,1.0,15.0,29.11
0.0,60000.0,122729.0,207797.0,0.1879128813152543,0.17550961812424787,9.0,0.0,0.0,313.33,2.0,27.0,35.03
0.0,13600.0,55901.0,87519.0,0.1879128813152543,0.12400911923012278,13.0,0.0,1.0,107.91,0.0,23.0,36.33
0.0,13000.0,44875.0,57713.0,0.1879128813152543,0.23181117738730445,0.0,1.0,0.0,184.99,1.0,12.0,28.6
0.0,22900.0,70497.0,103855.0,0.2271931469108769,0.23788721791605466,13.0,0.0,0.0,149.99,0.0,27.0,33.77
0.0,17600.0,64857.0,82449.0,0.1879128813152543,0.23181117738730445,1.0,0.0,0.0,312.88,3.0,15.0,43.48
0.0,31700.0,55247.0,103246.0,0.1879128813152543,0.12400911923012278,3.0,0.0,0.0,177.28,1.0,25.0,35.3
0.0,11100.0,54496.0,71895.0,0.2271931469108769,0.23181117738730445,6.0,0.0,0.0,125.77,0.0,16.0,35.51
0.0,21400.0,113053.0,147467.0,0.1879128813152543,0.12400911923012278,11.0,0.0,2.0,219.15,0.0,24.0,41.82
0.0,18900.0,34583.0,59247.0,0.1879128813152543,0.23181117738730445,15.0,0.0,0.0,89.34,0.0,17.0,39.99
0.0,21400.0,85609.0,108469.0,0.1879128813152543,0.23788721791605466,24.0,0.0,1.0,306.18,0.0,43.0,39.92
1.0,5100.0,9900.0,30451.0,0.2271931469108769,0.23181117738730445,11.0,0.0,0.0,21.2,0.0,2.0,30.49
1.0,34600.0,169960.0,224716.0,0.1879128813152543,0.23788721791605466,2.0,0.0,0.0,182.07,2.0,21.0,32.71
0.0,19900.0,4641.0,23636.0,0.1879128813152543,0.23181117738730445,10.81,0.0,0.0,63.54,1.0,19.0,40.44
0.0,16000.0,56295.0,77146.0,0.1879128813152543,0.12400911923012278,0.0,0.0,0.0,190.4,0.0,24.0,31.74
0.0,7600.0,133475.0,203936.0,0.1879128813152543,0.17550961812424787,1.0,0.0,0.0,87.45,2.0,23.0,37.01
0.0,4000.0,64240.0,63990.0,0.2271931469108769,0.33547707890257206,5.0,2.0,0.0,160.3,1.0,23.0,30.05
